concelho,month,year,sum
Aguiar da Beira,4.0,1997.0,19.02
Aguiar da Beira,4.0,1999.0,10.01
Aguiar da Beira,4.0,2000.0,0.5
Aguiar da Beira,5.0,1982.0,4.0
Aguiar da Beira,5.0,1991.0,7.0
Aguiar da Beira,5.0,1992.0,1.0
Aguiar da Beira,5.0,1994.0,1.002
Aguiar da Beira,5.0,1995.0,1.0
Aguiar da Beira,5.0,1996.0,3.0
Aguiar da Beira,5.0,1998.0,0.5
Aguiar da Beira,5.0,1999.0,3.0
Aguiar da Beira,6.0,1982.0,3.1
Aguiar da Beira,6.0,1984.0,3.5
Aguiar da Beira,6.0,1987.0,71.0
Aguiar da Beira,6.0,1989.0,20.6
Aguiar da Beira,6.0,1990.0,158.0
Aguiar da Beira,6.0,1991.0,8.7
Aguiar da Beira,6.0,1992.0,1.51
Aguiar da Beira,6.0,1993.0,1.0
Aguiar da Beira,6.0,1994.0,0.002
Aguiar da Beira,6.0,1995.0,0.001
Aguiar da Beira,6.0,1996.0,1.0
Aguiar da Beira,6.0,1997.0,1.0
Aguiar da Beira,6.0,1998.0,0.02
Aguiar da Beira,6.0,1999.0,1.56
Aguiar da Beira,6.0,2000.0,4.01
Aguiar da Beira,7.0,1980.0,50.0
Aguiar da Beira,7.0,1982.0,27.5
Aguiar da Beira,7.0,1983.0,0.5
Aguiar da Beira,7.0,1984.0,2.1
Aguiar da Beira,7.0,1985.0,2.0
Aguiar da Beira,7.0,1986.0,230.0
Aguiar da Beira,7.0,1987.0,79.6
Aguiar da Beira,7.0,1988.0,0.2
Aguiar da Beira,7.0,1989.0,8.3
Aguiar da Beira,7.0,1990.0,418.20000000000005
Aguiar da Beira,7.0,1991.0,559.9
Aguiar da Beira,7.0,1992.0,103.31
Aguiar da Beira,7.0,1993.0,297.5
Aguiar da Beira,7.0,1994.0,18.0041
Aguiar da Beira,7.0,1995.0,1.0
Aguiar da Beira,7.0,1996.0,28.090000000000003
Aguiar da Beira,7.0,1997.0,2.01
Aguiar da Beira,7.0,1998.0,5.02
Aguiar da Beira,7.0,1999.0,2.1500000000000004
Aguiar da Beira,7.0,2000.0,1.0019999999999998
Aguiar da Beira,8.0,1980.0,4.0
Aguiar da Beira,8.0,1982.0,15.0
Aguiar da Beira,8.0,1983.0,2.4
Aguiar da Beira,8.0,1984.0,45.2
Aguiar da Beira,8.0,1985.0,638.6
Aguiar da Beira,8.0,1986.0,107.2
Aguiar da Beira,8.0,1987.0,714.6
Aguiar da Beira,8.0,1988.0,3.2
Aguiar da Beira,8.0,1989.0,25.0
Aguiar da Beira,8.0,1990.0,76.2
Aguiar da Beira,8.0,1991.0,102.7
Aguiar da Beira,8.0,1992.0,346.9799999999999
Aguiar da Beira,8.0,1993.0,152.5
Aguiar da Beira,8.0,1994.0,419.4747999999998
Aguiar da Beira,8.0,1995.0,1731.004
Aguiar da Beira,8.0,1996.0,3.01
Aguiar da Beira,8.0,1997.0,0.01
Aguiar da Beira,8.0,1998.0,879.2099999999999
Aguiar da Beira,8.0,1999.0,194.72
Aguiar da Beira,8.0,2000.0,28.273000000000003
Aguiar da Beira,9.0,1980.0,838.0
Aguiar da Beira,9.0,1982.0,10.0
Aguiar da Beira,9.0,1984.0,31.900000000000006
Aguiar da Beira,9.0,1985.0,52.0
Aguiar da Beira,9.0,1986.0,1.5
Aguiar da Beira,9.0,1987.0,80.0
Aguiar da Beira,9.0,1988.0,28.400000000000002
Aguiar da Beira,9.0,1989.0,82.3
Aguiar da Beira,9.0,1990.0,29.0
Aguiar da Beira,9.0,1991.0,13.7
Aguiar da Beira,9.0,1992.0,51.95
Aguiar da Beira,9.0,1993.0,2.0
Aguiar da Beira,9.0,1994.0,55.639999999999986
Aguiar da Beira,9.0,1995.0,0.001
Aguiar da Beira,9.0,1996.0,8.01
Aguiar da Beira,9.0,1997.0,3.11
Aguiar da Beira,9.0,1998.0,10.569999999999999
Aguiar da Beira,9.0,1999.0,10.07
Aguiar da Beira,9.0,2000.0,40.75
Aguiar da Beira,10.0,1985.0,4.1
Aguiar da Beira,10.0,1986.0,0.1
Aguiar da Beira,10.0,1988.0,8.6
Aguiar da Beira,10.0,1989.0,23.6
Aguiar da Beira,10.0,1994.0,11.004
Aguiar da Beira,10.0,1995.0,8.0
Aguiar da Beira,10.0,1996.0,8.0
Aguiar da Beira,10.0,1998.0,0.01
Aguiar da Beira,10.0,1999.0,0.01
Aguiar da Beira,10.0,2000.0,12.7
Aguiar da Beira,11.0,1998.0,0.5
Aguiar da Beira,12.0,1998.0,0.01
Aguiar da Beira,12.0,1999.0,0.01
Alandroal,3.0,1995.0,4.0
Alandroal,4.0,1995.0,6.5
Alandroal,6.0,1985.0,20.6
Alandroal,6.0,1994.0,56.001
Alandroal,6.0,1995.0,10.501999999999999
Alandroal,6.0,1996.0,10.001999999999999
Alandroal,6.0,1997.0,0.005
Alandroal,6.0,1998.0,0.5
Alandroal,7.0,1980.0,182.0
Alandroal,7.0,1982.0,1.9
Alandroal,7.0,1983.0,1.0
Alandroal,7.0,1985.0,107.5
Alandroal,7.0,1994.0,64.0
Alandroal,7.0,1995.0,23.625
Alandroal,7.0,1996.0,103.501
Alandroal,7.0,1997.0,9.0
Alandroal,8.0,1980.0,75.0
Alandroal,8.0,1982.0,2.7
Alandroal,8.0,1983.0,2.1
Alandroal,8.0,1985.0,7.6
Alandroal,8.0,1994.0,110.03600000000002
Alandroal,8.0,1995.0,0.05
Alandroal,8.0,1996.0,37.5
Alandroal,8.0,1997.0,5.0
Alandroal,9.0,1980.0,200.0
Alandroal,9.0,1983.0,5.0
Alandroal,9.0,1985.0,8.5
Alandroal,9.0,1994.0,18.502000000000002
Alandroal,9.0,1995.0,2.5
Alandroal,9.0,1996.0,10.0
Alandroal,9.0,1997.0,6.0
Alandroal,9.0,2000.0,0.5
Alandroal,10.0,1981.0,1.0
Alandroal,10.0,1983.0,80.0
Alandroal,10.0,1985.0,22.0
Alandroal,10.0,1994.0,3.003
Alandroal,10.0,1996.0,0.001
Alandroal,10.0,1997.0,0.001
Alandroal,11.0,1981.0,1.5
Alandroal,11.0,1985.0,6.5
Albergaria-a-Velha,1.0,1981.0,1.6
Albergaria-a-Velha,1.0,1998.0,0.02
Albergaria-a-Velha,1.0,2000.0,1.0
Albergaria-a-Velha,2.0,1981.0,1.7
Albergaria-a-Velha,2.0,1992.0,0.060000000000000005
Albergaria-a-Velha,2.0,1995.0,0.01
Albergaria-a-Velha,2.0,1997.0,0.89
Albergaria-a-Velha,2.0,1998.0,0.36000000000000004
Albergaria-a-Velha,2.0,1999.0,3.02
Albergaria-a-Velha,3.0,1981.0,0.1
Albergaria-a-Velha,3.0,1986.0,2.0
Albergaria-a-Velha,3.0,1992.0,0.36
Albergaria-a-Velha,3.0,1993.0,4.92
Albergaria-a-Velha,3.0,1995.0,0.8300000000000001
Albergaria-a-Velha,3.0,1997.0,0.43000000000000005
Albergaria-a-Velha,3.0,1998.0,0.45
Albergaria-a-Velha,3.0,1999.0,1.52
Albergaria-a-Velha,3.0,2000.0,2.29
Albergaria-a-Velha,4.0,1981.0,0.5
Albergaria-a-Velha,4.0,1992.0,4.18
Albergaria-a-Velha,4.0,1993.0,1.06
Albergaria-a-Velha,4.0,1994.0,0.05
Albergaria-a-Velha,4.0,1995.0,2106.426000000001
Albergaria-a-Velha,4.0,1996.0,0.05
Albergaria-a-Velha,4.0,1997.0,26.00500000000001
Albergaria-a-Velha,4.0,1998.0,0.02
Albergaria-a-Velha,4.0,1999.0,3.2399999999999998
Albergaria-a-Velha,4.0,2000.0,0.0
Albergaria-a-Velha,5.0,1981.0,1.1
Albergaria-a-Velha,5.0,1986.0,79.2
Albergaria-a-Velha,5.0,1992.0,0.22
Albergaria-a-Velha,5.0,1994.0,1.0
Albergaria-a-Velha,5.0,1995.0,0.10200000000000001
Albergaria-a-Velha,5.0,1996.0,0.03
Albergaria-a-Velha,5.0,1997.0,0.4
Albergaria-a-Velha,5.0,1998.0,4.3999999999999995
Albergaria-a-Velha,5.0,1999.0,0.01
Albergaria-a-Velha,5.0,2000.0,0.4
Albergaria-a-Velha,6.0,1981.0,2.5
Albergaria-a-Velha,6.0,1986.0,14.399999999999999
Albergaria-a-Velha,6.0,1987.0,1.0
Albergaria-a-Velha,6.0,1990.0,4.0
Albergaria-a-Velha,6.0,1991.0,6.839999999999999
Albergaria-a-Velha,6.0,1992.0,0.13
Albergaria-a-Velha,6.0,1994.0,19.94
Albergaria-a-Velha,6.0,1995.0,3.5229999999999992
Albergaria-a-Velha,6.0,1996.0,0.9500000000000001
Albergaria-a-Velha,6.0,1997.0,0.02
Albergaria-a-Velha,6.0,1998.0,0.05
Albergaria-a-Velha,6.0,1999.0,0.35
Albergaria-a-Velha,6.0,2000.0,5.839999999999999
Albergaria-a-Velha,7.0,1980.0,0.7
Albergaria-a-Velha,7.0,1981.0,12.299999999999999
Albergaria-a-Velha,7.0,1983.0,0.5
Albergaria-a-Velha,7.0,1985.0,5.499999999999999
Albergaria-a-Velha,7.0,1986.0,39.600000000000016
Albergaria-a-Velha,7.0,1987.0,1.6
Albergaria-a-Velha,7.0,1988.0,0.4
Albergaria-a-Velha,7.0,1989.0,73.10000000000001
Albergaria-a-Velha,7.0,1990.0,0.1
Albergaria-a-Velha,7.0,1991.0,0.21000000000000002
Albergaria-a-Velha,7.0,1992.0,0.71
Albergaria-a-Velha,7.0,1993.0,1.8240000000000003
Albergaria-a-Velha,7.0,1994.0,4.0619999999999985
Albergaria-a-Velha,7.0,1995.0,4.950999999999999
Albergaria-a-Velha,7.0,1996.0,0.7100000000000001
Albergaria-a-Velha,7.0,1997.0,2.33
Albergaria-a-Velha,7.0,1998.0,0.10999999999999999
Albergaria-a-Velha,7.0,1999.0,0.5500000000000002
Albergaria-a-Velha,7.0,2000.0,5.1599999999999975
Albergaria-a-Velha,8.0,1981.0,5.1
Albergaria-a-Velha,8.0,1982.0,9.3
Albergaria-a-Velha,8.0,1983.0,32.7
Albergaria-a-Velha,8.0,1984.0,0.4
Albergaria-a-Velha,8.0,1985.0,29.8
Albergaria-a-Velha,8.0,1986.0,7.4
Albergaria-a-Velha,8.0,1988.0,11.9
Albergaria-a-Velha,8.0,1989.0,1.4
Albergaria-a-Velha,8.0,1990.0,9.6
Albergaria-a-Velha,8.0,1991.0,3.18
Albergaria-a-Velha,8.0,1992.0,2.9399999999999995
Albergaria-a-Velha,8.0,1993.0,1.153
Albergaria-a-Velha,8.0,1994.0,1.9410000000000005
Albergaria-a-Velha,8.0,1995.0,256.186
Albergaria-a-Velha,8.0,1996.0,0.44000000000000006
Albergaria-a-Velha,8.0,1997.0,2.1
Albergaria-a-Velha,8.0,1998.0,2.569999999999999
Albergaria-a-Velha,8.0,1999.0,6.239999999999999
Albergaria-a-Velha,8.0,2000.0,2.9600000000000004
Albergaria-a-Velha,9.0,1980.0,12.0
Albergaria-a-Velha,9.0,1981.0,0.6
Albergaria-a-Velha,9.0,1983.0,14.099999999999996
Albergaria-a-Velha,9.0,1984.0,0.7
Albergaria-a-Velha,9.0,1985.0,15.499999999999998
Albergaria-a-Velha,9.0,1986.0,1.6
Albergaria-a-Velha,9.0,1987.0,200.79999999999998
Albergaria-a-Velha,9.0,1988.0,22.900000000000006
Albergaria-a-Velha,9.0,1989.0,56.5
Albergaria-a-Velha,9.0,1990.0,7.0
Albergaria-a-Velha,9.0,1991.0,0.21999999999999997
Albergaria-a-Velha,9.0,1992.0,2.27
Albergaria-a-Velha,9.0,1993.0,0.51
Albergaria-a-Velha,9.0,1994.0,2.9149999999999996
Albergaria-a-Velha,9.0,1995.0,13.879999999999999
Albergaria-a-Velha,9.0,1996.0,1.1400000000000001
Albergaria-a-Velha,9.0,1997.0,1.83
Albergaria-a-Velha,9.0,1998.0,0.060000000000000005
Albergaria-a-Velha,9.0,1999.0,0.36
Albergaria-a-Velha,9.0,2000.0,0.77
Albergaria-a-Velha,10.0,1983.0,0.4
Albergaria-a-Velha,10.0,1984.0,0.5
Albergaria-a-Velha,10.0,1986.0,1.8
Albergaria-a-Velha,10.0,1988.0,1.7
Albergaria-a-Velha,10.0,1989.0,4.4
Albergaria-a-Velha,10.0,1991.0,0.01
Albergaria-a-Velha,10.0,1994.0,0.060000000000000005
Albergaria-a-Velha,10.0,1995.0,17.979999999999997
Albergaria-a-Velha,10.0,1996.0,0.15000000000000002
Albergaria-a-Velha,10.0,1998.0,0.11
Albergaria-a-Velha,10.0,1999.0,0.19
Albergaria-a-Velha,10.0,2000.0,0.02
Albufeira,1.0,1993.0,0.03
Albufeira,3.0,1993.0,0.001
Albufeira,3.0,1997.0,0.01
Albufeira,4.0,1993.0,0.009000000000000001
Albufeira,4.0,1995.0,0.005
Albufeira,4.0,1999.0,0.25
Albufeira,5.0,1992.0,0.18
Albufeira,5.0,1998.0,0.201
Albufeira,5.0,1999.0,0.5
Albufeira,6.0,1985.0,8.0
Albufeira,6.0,1986.0,6.1
Albufeira,6.0,1991.0,7.7299999999999995
Albufeira,6.0,1992.0,2.6999999999999997
Albufeira,6.0,1993.0,0.04
Albufeira,6.0,1996.0,0.055
Albufeira,6.0,1998.0,0.6
Albufeira,6.0,1999.0,0.0
Albufeira,6.0,2000.0,0.007
Albufeira,7.0,1980.0,10.1
Albufeira,7.0,1985.0,39.3
Albufeira,7.0,1986.0,3.0
Albufeira,7.0,1988.0,0.30000000000000004
Albufeira,7.0,1990.0,1.7000000000000002
Albufeira,7.0,1991.0,5.639999999999998
Albufeira,7.0,1992.0,9.569999999999999
Albufeira,7.0,1993.0,0.235
Albufeira,7.0,1995.0,0.028
Albufeira,7.0,1996.0,0.1
Albufeira,7.0,1997.0,0.1
Albufeira,7.0,1998.0,0.6
Albufeira,7.0,1999.0,0.16
Albufeira,7.0,2000.0,0.002
Albufeira,8.0,1983.0,1.0
Albufeira,8.0,1985.0,15.5
Albufeira,8.0,1986.0,2.0
Albufeira,8.0,1990.0,1.6000000000000003
Albufeira,8.0,1991.0,3.369999999999999
Albufeira,8.0,1992.0,2.859999999999999
Albufeira,8.0,1993.0,1.175
Albufeira,8.0,1995.0,1.003
Albufeira,8.0,1996.0,0.02
Albufeira,8.0,1997.0,0.35
Albufeira,8.0,1998.0,0.5850000000000001
Albufeira,8.0,1999.0,0.21000000000000002
Albufeira,8.0,2000.0,0.057
Albufeira,9.0,1985.0,3.1
Albufeira,9.0,1986.0,10.0
Albufeira,9.0,1988.0,0.1
Albufeira,9.0,1990.0,0.7
Albufeira,9.0,1991.0,2.189999999999999
Albufeira,9.0,1992.0,11.889999999999999
Albufeira,9.0,1993.0,0.52
Albufeira,9.0,1995.0,0.025
Albufeira,9.0,1996.0,0.05
Albufeira,9.0,1997.0,0.13
Albufeira,9.0,1998.0,1.08
Albufeira,9.0,1999.0,0.0
Albufeira,9.0,2000.0,0.02
Albufeira,10.0,1985.0,8.0
Albufeira,10.0,1990.0,1.3
Albufeira,10.0,1991.0,2.62
Albufeira,10.0,1992.0,0.75
Albufeira,10.0,1993.0,1.0
Albufeira,10.0,1997.0,0.016
Albufeira,10.0,1998.0,0.005
Albufeira,10.0,2000.0,0.005
Albufeira,11.0,1998.0,0.012
Albufeira,12.0,1998.0,0.01
Albufeira,12.0,1999.0,0.07
Alcanena,1.0,1999.0,0.002
Alcanena,1.0,2000.0,1.56
Alcanena,2.0,1999.0,0.058
Alcanena,2.0,2000.0,2.08
Alcanena,3.0,1995.0,0.01
Alcanena,3.0,1996.0,0.026000000000000002
Alcanena,3.0,1997.0,4.0809999999999995
Alcanena,3.0,1998.0,0.027300000000000005
Alcanena,3.0,1999.0,1.1500000000000001
Alcanena,3.0,2000.0,0.24600000000000002
Alcanena,4.0,1995.0,2.752
Alcanena,4.0,1996.0,0.14
Alcanena,4.0,1997.0,0.2
Alcanena,4.0,1999.0,0.10500000000000001
Alcanena,4.0,2000.0,0.001
Alcanena,5.0,1984.0,6.0
Alcanena,5.0,1995.0,1.353
Alcanena,5.0,1996.0,0.129
Alcanena,5.0,1997.0,1.031
Alcanena,5.0,1998.0,0.005
Alcanena,5.0,2000.0,0.003
Alcanena,6.0,1984.0,2.0
Alcanena,6.0,1995.0,2.226
Alcanena,6.0,1996.0,3.047999999999999
Alcanena,6.0,1997.0,0.002
Alcanena,6.0,1999.0,0.198
Alcanena,6.0,2000.0,0.221
Alcanena,7.0,1981.0,0.3
Alcanena,7.0,1983.0,9.8
Alcanena,7.0,1984.0,1.5
Alcanena,7.0,1986.0,20.0
Alcanena,7.0,1988.0,1.5
Alcanena,7.0,1989.0,0.30000000000000004
Alcanena,7.0,1992.0,37.79
Alcanena,7.0,1993.0,63.09
Alcanena,7.0,1995.0,640.0969999999999
Alcanena,7.0,1996.0,10.865
Alcanena,7.0,1997.0,4.241
Alcanena,7.0,1998.0,1.0624999999999998
Alcanena,7.0,1999.0,63.385999999999996
Alcanena,7.0,2000.0,37.91100000000001
Alcanena,8.0,1980.0,2.8000000000000003
Alcanena,8.0,1981.0,0.8
Alcanena,8.0,1982.0,4.0
Alcanena,8.0,1983.0,8.2
Alcanena,8.0,1984.0,6.4
Alcanena,8.0,1988.0,6.3
Alcanena,8.0,1989.0,0.1
Alcanena,8.0,1990.0,48.0
Alcanena,8.0,1991.0,190.51
Alcanena,8.0,1992.0,184.7
Alcanena,8.0,1993.0,3.7
Alcanena,8.0,1995.0,1.6451
Alcanena,8.0,1996.0,0.3306
Alcanena,8.0,1997.0,0.5785
Alcanena,8.0,1998.0,0.1702
Alcanena,8.0,1999.0,4.044
Alcanena,8.0,2000.0,176.269
Alcanena,9.0,1980.0,1.2
Alcanena,9.0,1981.0,1.1
Alcanena,9.0,1982.0,3.5
Alcanena,9.0,1983.0,15.1
Alcanena,9.0,1987.0,3.5
Alcanena,9.0,1988.0,42.9
Alcanena,9.0,1992.0,15.0
Alcanena,9.0,1995.0,3.066
Alcanena,9.0,1996.0,1.5122000000000002
Alcanena,9.0,1997.0,4.027999999999999
Alcanena,9.0,1998.0,0.30200000000000005
Alcanena,9.0,1999.0,5.054
Alcanena,9.0,2000.0,4.507999999999997
Alcanena,10.0,1983.0,520.0
Alcanena,10.0,1988.0,0.1
Alcanena,10.0,1989.0,0.2
Alcanena,10.0,1995.0,1.75
Alcanena,10.0,1996.0,1.055
Alcanena,10.0,1997.0,0.505
Alcanena,10.0,1998.0,10.3
Alcanena,10.0,1999.0,0.5459999999999999
Alcanena,10.0,2000.0,4.084
Alcanena,11.0,1999.0,0.003
Alcanena,12.0,1998.0,0.005
Alcobaça,1.0,1981.0,0.2
Alcobaça,1.0,1997.0,0.2
Alcobaça,1.0,1999.0,0.035
Alcobaça,1.0,2000.0,1.25
Alcobaça,2.0,1981.0,1.7
Alcobaça,2.0,1984.0,0.1
Alcobaça,2.0,1989.0,0.5
Alcobaça,2.0,1993.0,100.0
Alcobaça,2.0,1996.0,1.04
Alcobaça,2.0,1997.0,0.01
Alcobaça,2.0,1998.0,3.043
Alcobaça,2.0,1999.0,0.518
Alcobaça,2.0,2000.0,4.005
Alcobaça,3.0,1981.0,1.5
Alcobaça,3.0,1984.0,0.7
Alcobaça,3.0,1996.0,0.015
Alcobaça,3.0,1997.0,9.414000000000001
Alcobaça,3.0,1998.0,12.959999999999999
Alcobaça,3.0,1999.0,6.311
Alcobaça,3.0,2000.0,4.679999999999999
Alcobaça,4.0,1987.0,12.0
Alcobaça,4.0,1994.0,0.075
Alcobaça,4.0,1996.0,0.51
Alcobaça,4.0,1997.0,21.2395
Alcobaça,4.0,1998.0,0.505
Alcobaça,4.0,1999.0,4.43
Alcobaça,5.0,1992.0,0.32
Alcobaça,5.0,1995.0,1.874
Alcobaça,5.0,1996.0,9.03
Alcobaça,5.0,1997.0,2.21
Alcobaça,5.0,1998.0,2.339
Alcobaça,5.0,1999.0,3.546
Alcobaça,5.0,2000.0,0.07100000000000001
Alcobaça,6.0,1982.0,1.5
Alcobaça,6.0,1986.0,1.0
Alcobaça,6.0,1990.0,100.0
Alcobaça,6.0,1991.0,46.0
Alcobaça,6.0,1994.0,5.829999999999998
Alcobaça,6.0,1995.0,25.664
Alcobaça,6.0,1996.0,2.869
Alcobaça,6.0,1997.0,20.675
Alcobaça,6.0,1998.0,1.3130000000000002
Alcobaça,6.0,1999.0,9.572
Alcobaça,6.0,2000.0,1.8900000000000001
Alcobaça,7.0,1981.0,9.7
Alcobaça,7.0,1982.0,1.0
Alcobaça,7.0,1983.0,1.4000000000000004
Alcobaça,7.0,1984.0,4.0
Alcobaça,7.0,1985.0,1.0
Alcobaça,7.0,1988.0,0.2
Alcobaça,7.0,1989.0,26.800000000000008
Alcobaça,7.0,1990.0,164.5
Alcobaça,7.0,1991.0,1472.2
Alcobaça,7.0,1992.0,28.88
Alcobaça,7.0,1993.0,43.00000000000001
Alcobaça,7.0,1994.0,3.87
Alcobaça,7.0,1995.0,28.121000000000006
Alcobaça,7.0,1996.0,2.8214999999999995
Alcobaça,7.0,1997.0,0.37249999999999994
Alcobaça,7.0,1998.0,1.3405
Alcobaça,7.0,1999.0,17.692999999999998
Alcobaça,7.0,2000.0,21.724999999999998
Alcobaça,8.0,1981.0,1.7
Alcobaça,8.0,1982.0,8.0
Alcobaça,8.0,1983.0,30.0
Alcobaça,8.0,1984.0,45.5
Alcobaça,8.0,1985.0,3.6
Alcobaça,8.0,1988.0,15.999999999999998
Alcobaça,8.0,1989.0,93.2
Alcobaça,8.0,1990.0,40.800000000000004
Alcobaça,8.0,1991.0,132.29999999999998
Alcobaça,8.0,1992.0,0.1
Alcobaça,8.0,1993.0,144.144
Alcobaça,8.0,1995.0,140.8845
Alcobaça,8.0,1996.0,40.904999999999994
Alcobaça,8.0,1997.0,4.6915000000000004
Alcobaça,8.0,1998.0,9.907999999999998
Alcobaça,8.0,1999.0,24.08000000000001
Alcobaça,8.0,2000.0,51.303000000000004
Alcobaça,9.0,1980.0,106.5
Alcobaça,9.0,1981.0,10.8
Alcobaça,9.0,1982.0,185.2
Alcobaça,9.0,1983.0,98.0
Alcobaça,9.0,1984.0,2.0
Alcobaça,9.0,1988.0,59.20000000000001
Alcobaça,9.0,1989.0,243.09999999999997
Alcobaça,9.0,1990.0,21.0
Alcobaça,9.0,1991.0,0.8
Alcobaça,9.0,1992.0,153.5
Alcobaça,9.0,1993.0,40.3
Alcobaça,9.0,1995.0,7.506
Alcobaça,9.0,1996.0,8.033999999999999
Alcobaça,9.0,1997.0,14.326
Alcobaça,9.0,1998.0,7.0169999999999995
Alcobaça,9.0,1999.0,62.068999999999996
Alcobaça,9.0,2000.0,13.107999999999999
Alcobaça,10.0,1981.0,0.2
Alcobaça,10.0,1983.0,11.0
Alcobaça,10.0,1988.0,0.4
Alcobaça,10.0,1989.0,82.0
Alcobaça,10.0,1996.0,4.518
