concelho,month,year,sum
Cabeceiras de Basto,1,2018,0.2
Cabeceiras de Basto,1,2019,11.191
Cabeceiras de Basto,1,2021,215.9768589138508
Cabeceiras de Basto,2,2015,1.8
Cabeceiras de Basto,2,2017,0.13
Cabeceiras de Basto,2,2018,30.5
Cabeceiras de Basto,2,2019,10.72
Cabeceiras de Basto,2,2020,2.5
Cabeceiras de Basto,2,2021,0.2
Cabeceiras de Basto,3,2015,5.56
Cabeceiras de Basto,3,2017,178.48999999999995
Cabeceiras de Basto,3,2018,20.12
Cabeceiras de Basto,3,2019,49.132
Cabeceiras de Basto,3,2020,18.2
Cabeceiras de Basto,3,2021,384.53584243166426
Cabeceiras de Basto,4,2015,49.254999999999995
Cabeceiras de Basto,4,2016,0.5
Cabeceiras de Basto,4,2017,608.5759999999998
Cabeceiras de Basto,4,2018,6.95
Cabeceiras de Basto,4,2019,1.5
Cabeceiras de Basto,4,2021,2.3
Cabeceiras de Basto,5,2015,1.25
Cabeceiras de Basto,5,2016,151.2
Cabeceiras de Basto,5,2017,1.022
Cabeceiras de Basto,5,2018,6.384999999999998
Cabeceiras de Basto,5,2019,5.351
Cabeceiras de Basto,5,2020,0.03
Cabeceiras de Basto,5,2021,1.0
Cabeceiras de Basto,6,2015,19.085000000000004
Cabeceiras de Basto,6,2016,0.025
Cabeceiras de Basto,6,2017,5.819999999999999
Cabeceiras de Basto,6,2018,2.8099999999999996
Cabeceiras de Basto,6,2019,0.603
Cabeceiras de Basto,6,2020,0.001
Cabeceiras de Basto,6,2021,0.42300000000000004
Cabeceiras de Basto,7,2015,250.39699999999996
Cabeceiras de Basto,7,2016,7.5355
Cabeceiras de Basto,7,2017,1.798
Cabeceiras de Basto,7,2018,0.11
Cabeceiras de Basto,7,2019,0.23
Cabeceiras de Basto,7,2020,9.544
Cabeceiras de Basto,7,2021,0.001
Cabeceiras de Basto,8,2015,497.965
Cabeceiras de Basto,8,2016,542.15
Cabeceiras de Basto,8,2017,600.638
Cabeceiras de Basto,8,2018,14.767999999999997
Cabeceiras de Basto,8,2019,0.697
Cabeceiras de Basto,8,2020,204.914644432139
Cabeceiras de Basto,8,2021,50.09
Cabeceiras de Basto,9,2015,25.06
Cabeceiras de Basto,9,2016,2948.090000000001
Cabeceiras de Basto,9,2017,2.12
Cabeceiras de Basto,9,2018,4.304999999999999
Cabeceiras de Basto,9,2019,135.24776953346202
Cabeceiras de Basto,9,2020,350.24774088855474
Cabeceiras de Basto,10,2015,4.32
Cabeceiras de Basto,10,2016,11.820999999999996
Cabeceiras de Basto,10,2017,1758.57
Cabeceiras de Basto,10,2018,86.381
Cabeceiras de Basto,10,2019,0.51
Cabeceiras de Basto,10,2020,31.2339309299804
Cabeceiras de Basto,11,2017,1.025
Cabeceiras de Basto,11,2018,0.02
Cabeceiras de Basto,11,2020,0.3
Cabeceiras de Basto,12,2017,0.05
Cadaval,1,2015,0.025
Cadaval,1,2017,6.556
Cadaval,1,2019,0.003
Cadaval,1,2021,0.2
Cadaval,2,2015,0.0375
Cadaval,2,2018,0.05
Cadaval,2,2019,0.11
Cadaval,2,2020,0.01
Cadaval,3,2015,0.065
Cadaval,3,2019,0.01
Cadaval,3,2021,0.153
Cadaval,4,2015,0.03
Cadaval,4,2016,0.001
Cadaval,4,2017,2.378
Cadaval,5,2015,6.2
Cadaval,5,2016,0.01
Cadaval,5,2017,0.015
Cadaval,5,2018,0.1
Cadaval,5,2019,0.29169999999999996
Cadaval,6,2015,7.962
Cadaval,6,2016,2.6254999999999997
Cadaval,6,2017,0.034999999999999996
Cadaval,6,2019,0.1768
Cadaval,6,2021,0.013000000000000001
Cadaval,7,2015,3.0376000000000003
Cadaval,7,2016,2.155
Cadaval,7,2017,2.339
Cadaval,7,2019,0.01
Cadaval,7,2020,1.0
Cadaval,7,2021,0.06
Cadaval,8,2015,10.404999999999998
Cadaval,8,2017,41.74
Cadaval,8,2018,0.713
Cadaval,8,2019,0.121
Cadaval,8,2020,0.006
Cadaval,8,2021,3.065
Cadaval,9,2015,6.67
Cadaval,9,2016,1.539
Cadaval,9,2017,0.04900000000000001
Cadaval,9,2018,1.535
Cadaval,9,2019,0.13799999999999998
Cadaval,9,2020,0.001
Cadaval,9,2021,0.062
Cadaval,10,2015,6.267
Cadaval,10,2016,0.33000000000000007
Cadaval,10,2017,0.28
Cadaval,10,2018,0.5800000000000001
Cadaval,10,2019,1.99
Cadaval,10,2020,1.001
Cadaval,11,2015,0.08
Cadaval,11,2016,0.59
Cadaval,11,2017,0.17
Cadaval,12,2015,1.0
Cadaval,12,2016,0.005
Caldas da Rainha,1,2015,2.0269999999999997
Caldas da Rainha,1,2017,0.002
Caldas da Rainha,2,2015,0.07500000000000001
Caldas da Rainha,2,2016,0.03
Caldas da Rainha,2,2017,0.025
Caldas da Rainha,2,2018,0.2285
Caldas da Rainha,2,2019,1.0215
Caldas da Rainha,3,2015,1.666
Caldas da Rainha,3,2016,0.001
Caldas da Rainha,3,2017,1.75
Caldas da Rainha,3,2018,0.003
Caldas da Rainha,3,2019,0.46506000000000003
Caldas da Rainha,3,2020,0.002
Caldas da Rainha,3,2021,0.40199999999999997
Caldas da Rainha,4,2015,1.3319999999999999
Caldas da Rainha,4,2016,0.03
Caldas da Rainha,4,2017,0.004
Caldas da Rainha,4,2018,0.07100000000000001
Caldas da Rainha,4,2019,0.41100000000000003
Caldas da Rainha,5,2015,3.8555
Caldas da Rainha,5,2017,1.845
Caldas da Rainha,5,2019,2.0985000000000005
Caldas da Rainha,5,2020,0.003
Caldas da Rainha,6,2015,6.274
Caldas da Rainha,6,2016,0.005
Caldas da Rainha,6,2017,0.79
Caldas da Rainha,6,2018,0.454
Caldas da Rainha,6,2019,0.10800000000000001
Caldas da Rainha,6,2020,0.56
Caldas da Rainha,7,2015,5.376999999999998
Caldas da Rainha,7,2016,4.353
Caldas da Rainha,7,2017,22.744999999999997
Caldas da Rainha,7,2018,0.11019999999999999
Caldas da Rainha,7,2019,1.7421
Caldas da Rainha,7,2020,1.1655000000000002
Caldas da Rainha,7,2021,0.24980000000000002
Caldas da Rainha,8,2015,47.918
Caldas da Rainha,8,2016,30.297700000000006
Caldas da Rainha,8,2017,3.1519999999999992
Caldas da Rainha,8,2018,0.7936000000000001
Caldas da Rainha,8,2019,0.37470300000000006
Caldas da Rainha,8,2020,0.040900000000000006
Caldas da Rainha,8,2021,0.8817999999999999
Caldas da Rainha,9,2015,3.01
Caldas da Rainha,9,2016,0.19500000000000003
Caldas da Rainha,9,2017,4.507499999999999
Caldas da Rainha,9,2018,1.5413000000000001
Caldas da Rainha,9,2019,1.493
Caldas da Rainha,9,2020,0.704
Caldas da Rainha,9,2021,0.37
Caldas da Rainha,10,2015,1.395
Caldas da Rainha,10,2016,0.0015
Caldas da Rainha,10,2017,285.945
Caldas da Rainha,10,2018,0.31370000000000003
Caldas da Rainha,10,2019,0.213
Caldas da Rainha,10,2020,0.001
Caldas da Rainha,11,2015,0.02
Caldas da Rainha,11,2017,0.005
Caldas da Rainha,12,2015,2.082
Caldas da Rainha,12,2016,0.005
Caldas da Rainha,12,2017,0.007
Caminha,1,2015,0.6
Caminha,1,2017,0.2
Caminha,1,2021,0.34
Caminha,2,2016,0.05
Caminha,2,2017,0.033
Caminha,2,2018,34.563
Caminha,2,2019,0.061000000000000006
Caminha,3,2015,5.96
Caminha,3,2016,0.35
Caminha,3,2017,6.0
Caminha,3,2018,0.02
Caminha,3,2019,22.09
Caminha,3,2021,0.452
Caminha,4,2015,2.921
Caminha,4,2016,2.15
Caminha,4,2017,2.682
Caminha,4,2018,15.314
Caminha,4,2021,11.086
Caminha,5,2015,272.23099999999994
Caminha,5,2016,0.09
Caminha,5,2017,0.8809999999999999
Caminha,5,2018,9.909399999999998
Caminha,5,2019,0.72
Caminha,5,2020,0.19
Caminha,5,2021,0.46
Caminha,6,2015,13.466999999999997
Caminha,6,2017,0.05
Caminha,6,2019,0.001
Caminha,6,2020,0.18
Caminha,6,2021,1.25
Caminha,7,2015,15.455
Caminha,7,2016,0.23
Caminha,7,2018,0.015
Caminha,7,2019,0.1
Caminha,7,2020,0.37
Caminha,7,2021,0.005
Caminha,8,2015,3.571
Caminha,8,2016,1679.7979999999995
Caminha,8,2017,4.119999999999999
Caminha,8,2018,0.0664
Caminha,8,2019,0.23
Caminha,9,2015,0.07500000000000001
Caminha,9,2016,0.9742
Caminha,9,2017,36.2346
Caminha,9,2018,0.71
Caminha,9,2019,0.519
Caminha,9,2020,972.01
Caminha,10,2015,0.557
Caminha,10,2016,0.04
Caminha,10,2017,1.0679999999999998
Caminha,10,2018,0.6930000000000001
Caminha,10,2020,0.065
Caminha,11,2017,65.18799999999999
Caminha,12,2015,1.0
Caminha,12,2016,8.869999999999997
Campo Maior,1,2015,0.0296
Campo Maior,1,2017,3.0496
Campo Maior,1,2018,1.0982
Campo Maior,2,2018,1.7808000000000002
Campo Maior,2,2019,0.1463
Campo Maior,3,2015,2.81
Campo Maior,3,2017,0.2011
Campo Maior,3,2018,0.0157
Campo Maior,4,2015,0.4545
Campo Maior,4,2016,0.1147
Campo Maior,4,2017,0.0022
Campo Maior,4,2019,0.6206
Campo Maior,5,2015,29.242
Campo Maior,5,2017,1.9324
Campo Maior,5,2018,0.2842
Campo Maior,5,2019,2.4581999999999997
Campo Maior,5,2020,0.0483
Campo Maior,5,2021,2.8998
Campo Maior,6,2015,11.2422
Campo Maior,6,2016,1.4175
Campo Maior,6,2017,22.2991
Campo Maior,6,2018,31.843847837899997
Campo Maior,6,2019,0.6906999999999999
Campo Maior,6,2020,3.1934
Campo Maior,6,2021,17.1552
Campo Maior,7,2015,29.058399999999995
Campo Maior,7,2016,1.2895999999999999
Campo Maior,7,2017,5.1139
Campo Maior,7,2018,72.42976559889999
Campo Maior,7,2019,0.39180000000000004
Campo Maior,7,2020,6.2704
Campo Maior,7,2021,8.8872
Campo Maior,8,2015,11.34228
Campo Maior,8,2016,1.0037999999999998
Campo Maior,8,2017,15.4564
Campo Maior,8,2018,0.43105999999999994
Campo Maior,8,2019,1.3017
Campo Maior,8,2020,11.17188334223
Campo Maior,8,2021,1.7869
Campo Maior,9,2015,36.599000000000004
Campo Maior,9,2016,0.055
Campo Maior,9,2017,11.911399999999999
Campo Maior,9,2018,0.2966
Campo Maior,9,2019,2.7332
Campo Maior,9,2020,1.9461
Campo Maior,10,2016,55.6062
Campo Maior,10,2017,0.7787000000000001
Campo Maior,10,2018,0.0547
Campo Maior,10,2019,0.5751999999999999
Campo Maior,10,2020,0.4921
Campo Maior,11,2016,1.1518
Campo Maior,11,2017,2.2211
Campo Maior,12,2017,0.7446
Cantanhede,1,2019,0.99
Cantanhede,2,2017,0.015
Cantanhede,2,2018,0.8195
Cantanhede,2,2019,0.3515
Cantanhede,3,2015,0.194
Cantanhede,3,2019,8.4
Cantanhede,3,2020,0.05
Cantanhede,3,2021,0.16499999999999998
Cantanhede,4,2017,0.5309999999999999
Cantanhede,4,2018,0.03
Cantanhede,4,2019,1.07
Cantanhede,4,2021,0.005
Cantanhede,5,2015,0.18
Cantanhede,5,2017,0.517
Cantanhede,5,2018,2.785
Cantanhede,5,2019,0.21000000000000002
Cantanhede,5,2020,1.1849999999999998
Cantanhede,6,2015,0.07500000000000001
Cantanhede,6,2016,0.371
Cantanhede,6,2017,0.975
Cantanhede,6,2018,0.015
Cantanhede,6,2019,0.515
Cantanhede,6,2020,0.5779
Cantanhede,6,2021,0.131
Cantanhede,7,2015,1.182
Cantanhede,7,2016,2.8400000000000003
Cantanhede,7,2017,0.554
Cantanhede,7,2018,0.096
Cantanhede,7,2019,1.173
Cantanhede,7,2020,0.4364
Cantanhede,7,2021,0.686
Cantanhede,8,2015,2.344
Cantanhede,8,2016,3.0589999999999997
Cantanhede,8,2017,3478.7832
Cantanhede,8,2018,1.0459999999999998
Cantanhede,8,2019,5.892
Cantanhede,8,2020,3.3367999999999998
Cantanhede,8,2021,0.56
Cantanhede,9,2015,1.5979999999999999
Cantanhede,9,2016,1.8900000000000001
Cantanhede,9,2017,12.3025
Cantanhede,9,2018,0.014
Cantanhede,9,2019,3.246
Cantanhede,9,2020,3.6300000000000003
Cantanhede,10,2015,0.002
Cantanhede,10,2016,0.191
Cantanhede,10,2017,1.858
Cantanhede,10,2018,1.5792
Cantanhede,10,2019,1.115
Cantanhede,10,2020,0.491
Cantanhede,11,2016,0.002
Cantanhede,11,2017,0.42
Cantanhede,12,2015,0.47
Cantanhede,12,2016,0.081
Cantanhede,12,2017,0.13
Carrazeda de Ansiães,1,2017,2.9749999999999996
Carrazeda de Ansiães,1,2019,0.0566
Carrazeda de Ansiães,2,2015,1.33
Carrazeda de Ansiães,2,2018,23.590000000000003
Carrazeda de Ansiães,2,2019,0.156
Carrazeda de Ansiães,3,2015,0.3
Carrazeda de Ansiães,3,2017,5.039999999999999
Carrazeda de Ansiães,3,2018,0.055
Carrazeda de Ansiães,3,2019,9.379
Carrazeda de Ansiães,3,2020,1.3219999999999998
Carrazeda de Ansiães,3,2021,2.8560000000000003
Carrazeda de Ansiães,4,2015,28.762999999999998
Carrazeda de Ansiães,4,2017,9.930000000000001
Carrazeda de Ansiães,4,2018,14.585999999999999
Carrazeda de Ansiães,4,2019,0.61
Carrazeda de Ansiães,5,2016,0.29
Carrazeda de Ansiães,5,2018,1.5410000000000001
Carrazeda de Ansiães,5,2019,0.08
Carrazeda de Ansiães,5,2020,0.01
Carrazeda de Ansiães,5,2021,1.2446
Carrazeda de Ansiães,6,2015,0.114
Carrazeda de Ansiães,6,2017,51.322
Carrazeda de Ansiães,6,2018,0.0749
Carrazeda de Ansiães,6,2019,235.1298
Carrazeda de Ansiães,6,2021,2.9899999999999998
Carrazeda de Ansiães,7,2015,625.3729999999999
Carrazeda de Ansiães,7,2016,266.86
Carrazeda de Ansiães,7,2017,406.059
Carrazeda de Ansiães,7,2019,3.353
Carrazeda de Ansiães,7,2020,1.287
Carrazeda de Ansiães,7,2021,0.13
Carrazeda de Ansiães,8,2015,34.64
Carrazeda de Ansiães,8,2016,273.962
Carrazeda de Ansiães,8,2017,15.502999999999997
Carrazeda de Ansiães,8,2018,0.9400000000000002
Carrazeda de Ansiães,8,2019,0.0473
Carrazeda de Ansiães,8,2020,10.35
Carrazeda de Ansiães,8,2021,3.56534
Carrazeda de Ansiães,9,2015,97.37
Carrazeda de Ansiães,9,2016,5.038400000000001
Carrazeda de Ansiães,9,2017,27.13
Carrazeda de Ansiães,9,2018,0.6162
Carrazeda de Ansiães,9,2019,90.8129
Carrazeda de Ansiães,9,2020,0.7
Carrazeda de Ansiães,10,2016,0.776
Carrazeda de Ansiães,10,2017,6.109
Carrazeda de Ansiães,10,2018,1.1
Carrazeda de Ansiães,10,2019,0.0105
Carrazeda de Ansiães,10,2020,4.527900000000001
Carrazeda de Ansiães,11,2017,0.5634
Carrazeda de Ansiães,12,2017,1.2275
Carregal do Sal,1,2017,2.946
Carregal do Sal,1,2019,0.015
Carregal do Sal,2,2016,0.485
Carregal do Sal,3,2015,2.948
Carregal do Sal,3,2017,0.92
Carregal do Sal,3,2019,0.012
Carregal do Sal,3,2021,1.1304
Carregal do Sal,4,2015,0.52
Carregal do Sal,4,2017,0.10600000000000001
Carregal do Sal,4,2018,0.39
Carregal do Sal,4,2021,0.01
Carregal do Sal,5,2016,0.27
Carregal do Sal,5,2017,0.226
Carregal do Sal,5,2018,0.0352
Carregal do Sal,5,2020,0.003
Carregal do Sal,6,2015,0.005
Carregal do Sal,6,2016,0.001
Carregal do Sal,6,2017,1.005
Carregal do Sal,6,2018,0.215
Carregal do Sal,6,2019,0.001
Carregal do Sal,6,2020,0.018000000000000002
Carregal do Sal,7,2015,3.5899999999999994
Carregal do Sal,7,2016,0.23
Carregal do Sal,7,2017,0.141
Carregal do Sal,7,2020,0.355
Carregal do Sal,7,2021,0.045
Carregal do Sal,8,2015,0.02
Carregal do Sal,8,2016,7.366
Carregal do Sal,8,2017,0.15
Carregal do Sal,8,2019,0.04
Carregal do Sal,8,2020,0.52
Carregal do Sal,8,2021,0.22260000000000002
Carregal do Sal,9,2015,0.307
Carregal do Sal,9,2016,1.2730000000000001
Carregal do Sal,9,2017,83.63080000000001
Carregal do Sal,9,2019,1.3441
Carregal do Sal,9,2020,0.13
Carregal do Sal,10,2015,0.5
Carregal do Sal,10,2016,0.052000000000000005
Carregal do Sal,10,2017,0.054000000000000006
Carregal do Sal,10,2020,0.71
Carregal do Sal,11,2016,0.501
Carregal do Sal,12,2015,0.30000000000000004
Carregal do Sal,12,2016,1.0
Cartaxo,1,2015,0.0148
Cartaxo,1,2017,0.0108
Cartaxo,2,2018,7.6636
Cartaxo,3,2015,1.1045999999999998
Cartaxo,3,2016,0.5
Cartaxo,3,2020,0.02
Cartaxo,4,2015,1.9922
Cartaxo,4,2016,0.0015
Cartaxo,4,2017,0.2511
Cartaxo,4,2020,0.03
Cartaxo,4,2021,0.08
Cartaxo,5,2015,1.6917
Cartaxo,5,2018,0.012
Cartaxo,5,2019,0.43620000000000003
Cartaxo,5,2020,0.459
Cartaxo,5,2021,0.068
Cartaxo,6,2015,15.624899999999998
Cartaxo,6,2016,0.486
Cartaxo,6,2017,0.6248
Cartaxo,6,2019,0.6742999999999999
Cartaxo,6,2020,0.001
Cartaxo,7,2015,5.13231
Cartaxo,7,2016,3.6275
Cartaxo,7,2017,0.7863
Cartaxo,7,2018,0.27197
Cartaxo,7,2019,0.5772999999999999
Cartaxo,7,2020,3.95
Cartaxo,7,2021,1.5034999999999998
Cartaxo,8,2015,7.5055000000000005
Cartaxo,8,2016,6.0316
Cartaxo,8,2017,14.823099999999998
Cartaxo,8,2018,14.99156
Cartaxo,8,2019,0.08299999999999999
Cartaxo,8,2020,0.05500000000000001
Cartaxo,8,2021,0.6167
Cartaxo,9,2015,0.5156000000000001
Cartaxo,9,2016,0.4471
Cartaxo,9,2017,0.7014999999999999
Cartaxo,9,2018,0.5184719999999999
Cartaxo,9,2019,0.4565
Cartaxo,9,2020,0.8717
Cartaxo,10,2015,1.6071
Cartaxo,10,2016,6.315900000000001
Cartaxo,10,2017,0.272
Cartaxo,10,2018,0.187
Cartaxo,10,2019,0.05
Cartaxo,10,2020,0.378
Cartaxo,11,2016,0.025
Cartaxo,11,2017,0.0941
Cartaxo,11,2020,0.006
Cartaxo,12,2017,0.0198
Cascais,1,2017,0.019
Cascais,2,2017,0.001
Cascais,2,2018,0.098
Cascais,2,2019,0.004
Cascais,3,2019,0.004
Cascais,4,2017,0.0636
Cascais,4,2018,0.002
Cascais,5,2015,0.6388999999999999
Cascais,5,2017,0.002
Cascais,5,2018,0.003
Cascais,5,2019,0.051000000000000004
Cascais,5,2021,0.042
Cascais,6,2015,1.2797
Cascais,6,2016,0.6243
Cascais,6,2017,2.371
Cascais,6,2018,0.051899999999999995
Cascais,6,2019,0.8997
Cascais,6,2020,2.004
Cascais,6,2021,0.0246
Cascais,7,2015,46.38160000000002
Cascais,7,2016,1.5545
Cascais,7,2017,0.16100000000000003
Cascais,7,2018,5.113
Cascais,7,2019,1.0173
Cascais,7,2020,13.439505360990502
Cascais,7,2021,0.7520000000000001
Cascais,8,2015,0.4662
Cascais,8,2016,27.383199999999995
Cascais,8,2017,0.125
Cascais,8,2018,0.24550000000000005
Cascais,8,2019,3.1054999999999993
Cascais,8,2020,0.032
Cascais,8,2021,0.14200000000000002
Cascais,9,2015,0.0404
Cascais,9,2016,0.35050000000000003
Cascais,9,2017,3.2225
Cascais,9,2018,3.3899
Cascais,9,2019,2.732299999999999
Cascais,9,2020,0.085
Cascais,10,2015,0.179
Cascais,10,2016,0.28200000000000003
Cascais,10,2017,7.7312
Cascais,10,2018,424.88205096254205
Cascais,10,2019,0.003
Cascais,11,2015,0.055
Cascais,11,2016,0.007
Cascais,12,2015,0.01
Cascais,12,2016,0.002
Cascais,12,2017,0.002
Cascais,12,2019,0.105
Castanheira de Pêra,1,2017,0.91
Castanheira de Pêra,2,2018,0.03
Castanheira de Pêra,3,2015,0.12
Castanheira de Pêra,3,2016,0.628
Castanheira de Pêra,3,2017,2.7270000000000003
Castanheira de Pêra,4,2017,0.2485
Castanheira de Pêra,4,2018,0.17
Castanheira de Pêra,5,2017,0.12
Castanheira de Pêra,6,2015,0.034999999999999996
Castanheira de Pêra,6,2020,0.006
Castanheira de Pêra,6,2021,0.03
Castanheira de Pêra,7,2021,0.04
Castanheira de Pêra,8,2015,0.246
Castanheira de Pêra,8,2016,520.2900000000001
Castanheira de Pêra,8,2017,0.03
Castanheira de Pêra,8,2019,0.008
Castanheira de Pêra,9,2015,0.060000000000000005
Castanheira de Pêra,9,2016,0.6475000000000001
Castanheira de Pêra,9,2018,0.005
Castelo Branco,1,2015,0.39030000000000004
Castelo Branco,1,2017,1.162
Castelo Branco,1,2018,0.9293
Castelo Branco,1,2019,3.4250000000000003
Castelo Branco,1,2020,0.0258
Castelo Branco,2,2015,1.5290999999999997
Castelo Branco,2,2017,0.2579
Castelo Branco,2,2018,42.6026
Castelo Branco,2,2019,0.187
Castelo Branco,3,2015,4.1721
Castelo Branco,3,2016,0.3036
Castelo Branco,3,2017,1.5542
Castelo Branco,3,2018,6.5527
Castelo Branco,3,2019,0.6806000000000001
Castelo Branco,3,2020,0.3497
Castelo Branco,3,2021,1.5161
Castelo Branco,4,2015,0.8449
Castelo Branco,4,2016,0.002
Castelo Branco,4,2017,11.465200000000001
Castelo Branco,4,2019,0.1265
Castelo Branco,4,2020,0.077
Castelo Branco,4,2021,0.003
Castelo Branco,5,2015,4.243199999999999
Castelo Branco,5,2016,0.0148
Castelo Branco,5,2017,2.9967
Castelo Branco,5,2018,5.168400000000001
Castelo Branco,5,2019,9.4339
Castelo Branco,5,2020,0.38439999999999996
Castelo Branco,5,2021,0.0873
Castelo Branco,6,2015,8.0665
Castelo Branco,6,2016,5.155
Castelo Branco,6,2017,63.14180000000001
Castelo Branco,6,2018,0.3822
Castelo Branco,6,2019,10.212499999999999
Castelo Branco,6,2020,0.3758
Castelo Branco,6,2021,27.227413324542905
Castelo Branco,7,2015,151.2293
Castelo Branco,7,2016,1490.9698000000003
Castelo Branco,7,2017,5168.230730000001
Castelo Branco,7,2018,3.7361999999999993
Castelo Branco,7,2019,233.8672
Castelo Branco,7,2020,149.4774
Castelo Branco,7,2021,7.772
Castelo Branco,8,2015,2.8191
Castelo Branco,8,2016,52.648199999999996
Castelo Branco,8,2017,6175.930399999999
Castelo Branco,8,2018,25.860599999999994
Castelo Branco,8,2019,75.61882315025002
Castelo Branco,8,2020,326.30974586813994
Castelo Branco,8,2021,4.031899999999999
Castelo Branco,9,2015,9.7664
Castelo Branco,9,2016,12.729500000000002
Castelo Branco,9,2017,9.9029
Castelo Branco,9,2018,10.729899999999999
Castelo Branco,9,2019,24.500100000000003
Castelo Branco,9,2020,3.961499999999999
Castelo Branco,9,2021,0.133
Castelo Branco,10,2015,0.3513
Castelo Branco,10,2016,12.5389
Castelo Branco,10,2017,1599.5982000000001
Castelo Branco,10,2018,5.252899999999999
Castelo Branco,10,2019,30.375899999999998
Castelo Branco,10,2020,1.9033
Castelo Branco,11,2016,1.52
Castelo Branco,11,2017,1.2563000000000002
Castelo Branco,11,2020,0.2754
Castelo Branco,12,2015,0.001
Castelo Branco,12,2016,0.015
Castelo Branco,12,2017,1.9226
Castelo De Paiva,8,2017,1.3725
Castelo de Paiva,1,2017,16.255
Castelo de Paiva,1,2018,0.2036
Castelo de Paiva,1,2019,0.0075
Castelo de Paiva,2,2015,0.005
Castelo de Paiva,2,2018,0.734
Castelo de Paiva,2,2019,0.3353
Castelo de Paiva,2,2020,0.0821
Castelo de Paiva,3,2015,1.7645
Castelo de Paiva,3,2016,0.008
Castelo de Paiva,3,2019,126.887810694256
Castelo de Paiva,4,2015,0.0135
Castelo de Paiva,4,2016,0.001
Castelo de Paiva,4,2017,13.1278
Castelo de Paiva,4,2018,0.6000000000000001
Castelo de Paiva,4,2019,0.05159999999999999
Castelo de Paiva,4,2021,0.2262
Castelo de Paiva,5,2015,0.023
Castelo de Paiva,5,2016,0.23299999999999998
Castelo de Paiva,5,2017,0.6672
Castelo de Paiva,5,2018,3.4673000000000003
Castelo de Paiva,5,2019,0.10609999999999999
Castelo de Paiva,5,2020,0.051199999999999996
Castelo de Paiva,5,2021,1.01065
Castelo de Paiva,6,2015,0.45280000000000004
Castelo de Paiva,6,2017,0.0086
Castelo de Paiva,6,2018,0.20500000000000002
Castelo de Paiva,6,2019,0.0098
Castelo de Paiva,6,2020,0.054900000000000004
Castelo de Paiva,6,2021,0.24145
Castelo de Paiva,7,2015,0.1225
Castelo de Paiva,7,2016,0.085
Castelo de Paiva,7,2017,1.4725999999999997
Castelo de Paiva,7,2019,0.04429999999999999
Castelo de Paiva,7,2020,0.3996
Castelo de Paiva,7,2021,1.3981999999999999
Castelo de Paiva,8,2015,2.9394
Castelo de Paiva,8,2016,1579.8924
Castelo de Paiva,8,2017,166.9089
Castelo de Paiva,8,2018,0.0865
Castelo de Paiva,8,2019,0.0257
Castelo de Paiva,8,2020,0.1448
Castelo de Paiva,8,2021,0.2803
Castelo de Paiva,9,2015,0.3665
Castelo de Paiva,9,2016,0.8368000000000001
Castelo de Paiva,9,2017,1.1440000000000001
Castelo de Paiva,9,2018,0.2254
Castelo de Paiva,9,2019,0.9668999999999999
Castelo de Paiva,9,2020,1.5792
Castelo de Paiva,10,2015,0.37120000000000003
Castelo de Paiva,10,2016,1.4806000000000001
Castelo de Paiva,10,2017,2.7534999999999994
Castelo de Paiva,10,2018,1.0271
Castelo de Paiva,10,2019,0.0854
Castelo de Paiva,10,2020,0.0537
Castelo de Paiva,11,2016,0.086
Castelo de Paiva,12,2015,0.1436
Castelo de Paiva,12,2020,0.2142
Castelo de Vide,2,2015,0.001
Castelo de Vide,2,2018,0.32999999999999996
Castelo de Vide,3,2015,1.69
Castelo de Vide,4,2015,1.91
Castelo de Vide,4,2017,0.001
Castelo de Vide,4,2018,0.44
Castelo de Vide,5,2017,0.6930000000000001
Castelo de Vide,5,2018,0.1
Castelo de Vide,5,2019,0.0017
Castelo de Vide,6,2015,2.46
Castelo de Vide,6,2016,0.83
Castelo de Vide,6,2019,1.698
Castelo de Vide,7,2016,1.02
Castelo de Vide,7,2019,0.185
Castelo de Vide,8,2015,0.405
Castelo de Vide,8,2016,1.8389
Castelo de Vide,8,2017,0.07
Castelo de Vide,8,2018,0.04
Castelo de Vide,8,2019,1.0429
Castelo de Vide,8,2021,0.006999999999999999
Castelo de Vide,9,2015,0.021
Castelo de Vide,9,2021,0.002
Castelo de Vide,10,2016,0.63
Castelo de Vide,10,2017,3.12
Castelo de Vide,10,2018,0.9299999999999999
Castelo de Vide,10,2019,0.1425
Castelo de Vide,10,2020,0.7129
Castro Daire,1,2015,7.5009999999999994
Castro Daire,1,2017,126.90999999999998
Castro Daire,1,2018,1.8499999999999999
Castro Daire,1,2019,112.437
Castro Daire,1,2020,0.02
Castro Daire,1,2021,409.6285630449414
Castro Daire,2,2015,1.01
Castro Daire,2,2016,0.05
Castro Daire,2,2017,28.39
Castro Daire,2,2018,28.105000000000008
Castro Daire,2,2019,52.18599999999998
Castro Daire,2,2020,9.23
Castro Daire,2,2021,0.671
Castro Daire,3,2015,110.58999999999999
Castro Daire,3,2016,3.425
Castro Daire,3,2017,229.305
Castro Daire,3,2018,0.02
Castro Daire,3,2019,41.42
Castro Daire,3,2020,46.736999999999995
Castro Daire,3,2021,77.71830052476227
Castro Daire,4,2015,117.24100000000001
Castro Daire,4,2016,1.75
Castro Daire,4,2017,23.675
Castro Daire,4,2018,7.404000000000001
Castro Daire,4,2021,8.42
Castro Daire,5,2015,0.66
Castro Daire,5,2016,5.430000000000001
